Datum;Zeitzone;von;bis;Einheit;50Hertz (Positiv);Amprion (Positiv);TenneT TSO (Positiv);TransnetBW (Positiv);Deutschland (Positiv);50Hertz (Negativ);Amprion (Negativ);TenneT TSO (Negativ);TransnetBW (Negativ);Deutschland (Negativ)
07.06.2024;CEST;17:15;17:30;MW;4,020;18,844;9,708;13,520;46,092;10,072;0,564;0,008;3,692;14,336
07.06.2024;CEST;17:30;17:45;MW;0,000;11,996;17,676;28,436;58,108;17,664;1,508;0,400;23,132;42,704
07.06.2024;CEST;17:45;18:00;MW;0,056;13,172;13,064;2,444;28,736;10,168;0,812;0,096;12,840;23,916
07.06.2024;CEST;18:00;18:15;MW;0,108;0,000;0,008;2,188;2,304;17,716;55,796;1,116;34,848;109,476
07.06.2024;CEST;18:15;18:30;MW;0,004;0,084;1,640;2,472;4,200;42,700;54,404;0,796;42,292;140,192
07.06.2024;CEST;18:30;18:45;MW;4,508;7,204;26,168;34,156;72,036;26,124;37,888;2,540;97,844;164,396
07.06.2024;CEST;18:45;19:00;MW;13,076;13,128;66,116;55,956;148,276;0,000;0,184;0,000;0,300;0,484
07.06.2024;CEST;19:00;19:15;MW;0,068;0,000;5,336;4,692;10,096;1,528;17,932;0,000;15,932;35,392
07.06.2024;CEST;19:15;19:30;MW;1,820;0,596;11,800;21,612;35,828;0,248;0,388;0,000;2,748;3,384
07.06.2024;CEST;19:30;19:45;MW;0,372;0,536;3,608;6,160;10,676;11,452;84,180;0,000;123,016;218,648
07.06.2024;CEST;19:45;20:00;MW;2,012;2,932;4,604;6,032;15,580;0,392;2,440;0,000;2,448;5,280
07.06.2024;CEST;20:00;20:15;MW;1,104;2,548;0,940;27,136;31,728;5,136;24,060;0,000;3,780;32,976
07.06.2024;CEST;20:15;20:30;MW;0,088;34,160;2,736;69,660;106,644;0,000;0,000;0,000;0,000;0,000
07.06.2024;CEST;20:30;20:45;MW;56,196;40,000;3,280;36,964;136,440;0,000;0,000;0,000;0,156;0,156
07.06.2024;CEST;20:45;21:00;MW;3,824;77,672;3,948;77,468;162,912;0,000;0,000;0,000;0,000;0,000
07.06.2024;CEST;21:00;21:15;MW;0,004;20,440;3,516;132,800;156,760;0,020;0,000;0,000;0,060;0,080
07.06.2024;CEST;21:15;21:30;MW;0,000;1,500;0,100;1,464;3,064;24,680;8,332;0,000;36,172;69,184
07.06.2024;CEST;21:30;21:45;MW;0,000;0,000;0,000;0,000;0,000;55,724;92,544;0,000;79,424;227,692
07.06.2024;CEST;21:45;22:00;MW;0,000;0,000;0,000;0,000;0,000;52,636;102,324;0,000;82,492;237,452
07.06.2024;CEST;22:00;22:15;MW;0,000;0,004;0,000;3,516;3,520;0,116;11,600;0,000;4,536;16,252
07.06.2024;CEST;22:15;22:30;MW;0,000;0,000;0,000;0,948;0,948;2,404;17,048;0,000;3,004;22,456
07.06.2024;CEST;22:30;22:45;MW;0,312;0,000;0,000;2,608;2,920;1,180;8,768;0,000;4,112;14,060
07.06.2024;CEST;22:45;23:00;MW;0,000;0,000;0,580;16,348;16,928;0,000;0,972;0,000;1,640;2,612
07.06.2024;CEST;23:00;23:15;MW;2,268;57,656;3,048;203,500;266,472;0,000;0,000;0,000;0,944;0,944
07.06.2024;CEST;23:15;23:30;MW;0,000;17,256;1,636;52,048;70,940;0,000;0,000;0,000;0,344;0,344
07.06.2024;CEST;23:30;23:45;MW;19,708;10,616;1,216;59,128;90,668;0,000;0,000;0,000;1,620;1,620
07.06.2024;CEST;23:45;00:00;MW;0,008;0,000;0,000;4,208;4,216;0,012;0,008;0,000;2,144;2,164
08.06.2024;CEST;00:00;00:15;MW;0,980;0,000;0,000;2,884;3,864;3,400;0,040;0,000;6,304;9,744
08.06.2024;CEST;00:15;00:30;MW;6,680;0,504;1,776;47,600;56,560;9,488;0,000;0,320;39,416;49,224
08.06.2024;CEST;00:30;00:45;MW;6,124;17,316;2,168;75,412;101,020;4,104;0,012;0,604;14,504;19,224
08.06.2024;CEST;00:45;01:00;MW;8,896;32,216;16,236;67,120;124,468;0,000;0,000;0,000;0,164;0,164
08.06.2024;CEST;01:00;01:15;MW;17,864;6,048;4,168;3,988;32,068;0,000;0,000;0,000;4,392;4,392
08.06.2024;CEST;01:15;01:30;MW;6,848;7,332;3,976;16,004;34,160;0,052;0,000;0,000;2,872;2,924
08.06.2024;CEST;01:30;01:45;MW;0,000;0,000;0,000;1,068;1,068;8,028;0,000;0,000;28,720;36,748
08.06.2024;CEST;01:45;02:00;MW;0,000;0,000;0,000;2,768;2,768;1,196;0,000;0,000;9,752;10,948
08.06.2024;CEST;02:00;02:15;MW;1,000;1,052;0,368;1,284;3,704;8,080;0,000;0,352;68,736;77,168
08.06.2024;CEST;02:15;02:30;MW;3,148;0,004;0,896;2,532;6,580;2,332;0,000;0,192;13,276;15,800
08.06.2024;CEST;02:30;02:45;MW;9,124;6,176;6,304;4,796;26,400;2,100;0,000;0,000;4,536;6,636
08.06.2024;CEST;02:45;03:00;MW;0,000;0,004;0,060;1,768;1,832;1,160;0,000;0,000;4,124;5,284
08.06.2024;CEST;03:00;03:15;MW;1,376;0,000;0,000;2,800;4,176;0,496;0,000;0,000;4,904;5,400
08.06.2024;CEST;03:15;03:30;MW;10,416;7,320;11,800;14,072;43,608;1,140;0,000;0,000;2,976;4,116
08.06.2024;CEST;03:30;03:45;MW;4,088;0,044;1,112;1,528;6,772;0,732;0,000;0,000;2,972;3,704
08.06.2024;CEST;03:45;04:00;MW;0,360;0,000;0,000;1,968;2,328;0,392;0,000;0,000;2,820;3,212
08.06.2024;CEST;04:00;04:15;MW;1,100;0,008;0,000;2,792;3,900;0,152;0,000;0,000;1,272;1,424
08.06.2024;CEST;04:15;04:30;MW;2,668;0,168;0,244;4,004;7,084;0,404;0,000;0,000;5,624;6,028
08.06.2024;CEST;04:30;04:45;MW;0,076;0,000;0,008;2,404;2,488;1,496;0,000;0,000;5,296;6,792
08.06.2024;CEST;04:45;05:00;MW;0,000;0,000;0,000;2,588;2,588;0,000;0,000;0,000;2,480;2,480
08.06.2024;CEST;05:00;05:15;MW;7,736;0,036;3,336;18,152;29,260;0,000;0,000;0,000;1,020;1,020
08.06.2024;CEST;05:15;05:30;MW;1,892;0,292;1,680;2,528;6,392;0,000;0,000;0,000;2,152;2,152
08.06.2024;CEST;05:30;05:45;MW;0,000;0,000;0,000;3,268;3,268;0,000;0,000;0,000;4,424;4,424
08.06.2024;CEST;05:45;06:00;MW;0,000;0,000;0,000;2,044;2,044;0,000;0,000;0,000;3,384;3,384
08.06.2024;CEST;06:00;06:15;MW;0,000;0,000;0,000;0,340;0,340;7,756;0,056;2,384;201,276;211,472
08.06.2024;CEST;06:15;06:30;MW;0,000;0,000;0,000;0,000;0,000;6,964;22,004;2,352;469,276;500,596
08.06.2024;CEST;06:30;06:45;MW;0,000;0,000;0,000;0,000;0,000;5,328;42,044;1,508;558,764;607,644
08.06.2024;CEST;06:45;07:00;MW;0,000;0,000;0,000;0,000;0,000;67,752;5,052;0,448;310,008;383,260
08.06.2024;CEST;07:00;07:15;MW;0,568;0,052;0,108;1,508;2,236;0,156;0,000;0,380;10,752;11,288
08.06.2024;CEST;07:15;07:30;MW;0,000;0,000;0,000;3,512;3,512;0,000;0,000;0,000;37,180;37,180
08.06.2024;CEST;07:30;07:45;MW;0,592;3,492;0,000;1,624;5,708;0,952;5,032;0,316;48,960;55,260
08.06.2024;CEST;07:45;08:00;MW;0,920;0,472;0,728;8,752;10,872;0,776;19,300;0,716;45,964;66,756
08.06.2024;CEST;08:00;08:15;MW;5,420;35,044;40,224;72,652;153,340;0,000;0,000;0,000;1,028;1,028
08.06.2024;CEST;08:15;08:30;MW;27,404;26,304;41,232;100,576;195,516;0,000;0,000;0,000;1,844;1,844
08.06.2024;CEST;08:30;08:45;MW;0,180;0,916;0,596;3,920;5,612;0,352;8,016;0,308;5,648;14,324
08.06.2024;CEST;08:45;09:00;MW;0,000;0,868;0,196;5,340;6,404;0,052;8,712;0,612;3,272;12,648
08.06.2024;CEST;09:00;09:15;MW;0,000;0,000;0,000;0,256;0,256;21,036;17,968;4,392;178,508;221,904
08.06.2024;CEST;09:15;09:30;MW;2,376;9,864;6,796;71,412;90,448;1,424;13,832;3,204;85,464;103,924
08.06.2024;CEST;09:30;09:45;MW;0,000;0,000;0,000;0,196;0,196;1,176;30,844;5,464;184,816;222,300
08.06.2024;CEST;09:45;10:00;MW;0,000;0,000;0,000;0,000;0,000;0,724;37,140;7,564;187,900;233,328
08.06.2024;CEST;10:00;10:15;MW;0,000;0,000;0,000;4,772;4,772;0,260;0,956;0,452;12,268;13,936
08.06.2024;CEST;10:15;10:30;MW;0,000;0,000;0,000;2,124;2,124;1,756;13,560;3,488;132,716;151,520
08.06.2024;CEST;10:30;10:45;MW;0,000;0,000;0,000;0,568;0,568;1,960;21,672;6,572;179,452;209,656
08.06.2024;CEST;10:45;11:00;MW;0,000;0,000;0,000;0,704;0,704;0,588;16,804;2,432;32,372;52,196
08.06.2024;CEST;11:00;11:15;MW;0,000;0,000;0,000;0,140;0,140;3,424;51,000;8,220;330,212;392,856
08.06.2024;CEST;11:15;11:30;MW;0,000;0,000;0,000;0,000;0,000;2,528;49,632;7,488;317,644;377,292
08.06.2024;CEST;11:30;11:45;MW;0,000;0,000;0,000;0,320;0,320;1,876;32,564;5,756;181,864;222,060
08.06.2024;CEST;11:45;12:00;MW;0,000;0,000;0,000;0,860;0,860;1,012;17,172;3,436;50,980;72,600
08.06.2024;CEST;12:00;12:15;MW;0,000;0,000;0,000;0,000;0,000;3,948;29,596;10,440;293,376;337,360
08.06.2024;CEST;12:15;12:30;MW;0,000;0,000;0,000;2,160;2,160;0,864;17,324;1,584;45,272;65,044
08.06.2024;CEST;12:30;12:45;MW;0,452;0,200;0,000;2,192;2,844;0,744;11,820;1,324;13,708;27,596
08.06.2024;CEST;12:45;13:00;MW;0,052;0,000;0,000;2,900;2,952;0,348;3,208;0,548;8,448;12,552
08.06.2024;CEST;13:00;13:15;MW;0,000;0,000;0,000;0,472;0,472;0,220;6,432;0,940;15,696;23,288
08.06.2024;CEST;13:15;13:30;MW;0,000;0,000;0,000;1,820;1,820;0,236;6,796;0,028;4,760;11,820
08.06.2024;CEST;13:30;13:45;MW;0,088;0,100;0,000;4,044;4,232;0,380;10,104;1,316;8,432;20,232
08.06.2024;CEST;13:45;14:00;MW;0,000;0,000;0,000;0,904;0,904;1,372;12,840;1,688;49,076;64,976
08.06.2024;CEST;14:00;14:15;MW;0,000;0,000;0,000;1,120;1,120;0,968;25,212;6,320;87,352;119,852
08.06.2024;CEST;14:15;14:30;MW;0,000;0,000;0,000;1,548;1,548;0,488;8,712;1,640;25,608;36,448
08.06.2024;CEST;14:30;14:45;MW;0,000;0,000;0,000;2,328;2,328;0,680;21,064;5,020;50,668;77,432
08.06.2024;CEST;14:45;15:00;MW;0,000;0,000;0,000;0,044;0,044;1,064;17,648;3,292;46,256;68,260
08.06.2024;CEST;15:00;15:15;MW;0,000;0,000;0,000;0,052;0,052;1,052;21,728;5,800;82,604;111,184
08.06.2024;CEST;15:15;15:30;MW;2,484;4,356;0,460;5,432;12,732;0,712;15,504;6,328;123,776;146,320
08.06.2024;CEST;15:30;15:45;MW;4,572;16,116;1,380;26,996;49,064;0,088;1,320;0,000;3,848;5,256
08.06.2024;CEST;15:45;16:00;MW;4,220;9,160;1,180;28,380;42,940;0,712;7,816;2,852;24,952;36,332
08.06.2024;CEST;16:00;16:15;MW;2,616;14,876;6,048;24,424;47,964;13,712;3,436;2,692;43,912;63,752
08.06.2024;CEST;16:15;16:30;MW;0,016;3,292;0,808;0,580;4,696;9,152;6,952;1,524;61,208;78,836
08.06.2024;CEST;16:30;16:45;MW;6,568;39,684;12,912;85,956;145,120;2,740;0,004;0,000;9,052;11,796
08.06.2024;CEST;16:45;17:00;MW;16,340;169,652;49,164;360,680;595,836;0,000;0,000;0,000;0,000;0,000
08.06.2024;CEST;17:00;17:15;MW;5,552;33,608;13,660;72,128;124,948;4,412;4,744;0,776;8,208;18,140
08.06.2024;CEST;17:15;17:30;MW;0,000;5,404;17,384;323,564;346,352;0,308;0,000;0,540;101,996;102,844
08.06.2024;CEST;17:30;17:45;MW;3,700;28,620;22,900;109,168;164,388;0,016;0,000;0,000;0,588;0,604
08.06.2024;CEST;17:45;18:00;MW;3,800;48,032;34,444;77,884;164,160;0,000;0,028;0,000;0,160;0,188
08.06.2024;CEST;18:00;18:15;MW;1,240;33,820;17,716;47,616;100,392;0,000;0,000;0,000;1,072;1,072
08.06.2024;CEST;18:15;18:30;MW;4,572;42,636;17,204;78,956;143,368;0,008;0,192;0,000;2,020;2,220
08.06.2024;CEST;18:30;18:45;MW;10,396;61,420;26,944;173,084;271,844;0,196;0,000;0,000;0,648;0,844
08.06.2024;CEST;18:45;19:00;MW;0,088;20,568;10,144;15,076;45,876;9,148;0,004;0,032;12,784;21,968
08.06.2024;CEST;19:00;19:15;MW;0,000;1,736;1,356;0,752;3,844;3,040;3,604;0,736;23,660;31,040
08.06.2024;CEST;19:15;19:30;MW;0,000;0,000;0,064;0,308;0,372;45,320;23,820;6,572;235,832;311,544
08.06.2024;CEST;19:30;19:45;MW;0,000;7,464;5,112;2,784;15,360;0,212;1,192;0,000;6,368;7,772
08.06.2024;CEST;19:45;20:00;MW;0,044;11,208;3,392;4,232;18,876;1,144;0,204;0,004;4,008;5,360
08.06.2024;CEST;20:00;20:15;MW;0,000;5,912;17,556;6,772;30,240;83,308;3,960;0,148;18,840;106,256
08.06.2024;CEST;20:15;20:30;MW;0,000;0,032;1,376;2,264;3,672;36,936;0,828;0,000;2,388;40,152
08.06.2024;CEST;20:30;20:45;MW;0,000;0,000;0,000;0,256;0,256;156,716;5,512;0,000;44,724;206,952
08.06.2024;CEST;20:45;21:00;MW;0,000;0,112;0,148;2,540;2,800;103,096;5,616;0,000;26,960;135,672
08.06.2024;CEST;21:00;21:15;MW;0,060;0,048;0,660;3,296;4,064;6,416;0,004;0,000;5,508;11,928
08.06.2024;CEST;21:15;21:30;MW;0,016;0,876;2,852;3,228;6,972;0,000;0,000;0,000;3,380;3,380
08.06.2024;CEST;21:30;21:45;MW;0,000;0,944;0,000;0,840;1,784;0,036;0,000;0,000;3,648;3,684
08.06.2024;CEST;21:45;22:00;MW;0,232;4,736;8,692;24,136;37,796;0,000;0,000;0,000;1,344;1,344
08.06.2024;CEST;22:00;22:15;MW;1,784;7,100;55,864;53,340;118,088;0,352;0,000;0,000;0,500;0,852
08.06.2024;CEST;22:15;22:30;MW;0,000;0,660;9,960;3,252;13,872;18,760;0,000;0,004;2,636;21,400
08.06.2024;CEST;22:30;22:45;MW;0,000;9,100;2,436;6,816;18,352;11,004;0,000;0,004;2,344;13,352
08.06.2024;CEST;22:45;23:00;MW;0,000;0,000;0,000;0,352;0,352;68,832;12,028;0,832;36,488;118,180
08.06.2024;CEST;23:00;23:15;MW;0,000;5,720;2,112;2,540;10,372;31,888;3,988;0,176;5,380;41,432
08.06.2024;CEST;23:15;23:30;MW;0,000;0,040;0,484;4,192;4,716;5,848;0,000;0,036;4,960;10,844
08.06.2024;CEST;23:30;23:45;MW;7,232;50,844;60,252;203,772;322,100;0,000;0,000;0,000;0,116;0,116
08.06.2024;CEST;23:45;00:00;MW;0,848;96,636;63,464;104,920;265,868;0,000;0,000;0,000;0,016;0,016
09.06.2024;CEST;00:00;00:15;MW;0,000;0,264;0,664;9,372;10,300;0,128;0,000;0,008;7,412;7,548
09.06.2024;CEST;00:15;00:30;MW;0,000;2,416;0,896;22,756;26,068;0,264;0,000;0,000;20,380;20,644
09.06.2024;CEST;00:30;00:45;MW;0,000;0,000;0,000;0,000;0,000;82,316;20,576;0,892;120,272;224,056
09.06.2024;CEST;00:45;01:00;MW;0,000;0,000;0,000;0,000;0,000;3,908;31,016;0,292;297,904;333,120
09.06.2024;CEST;01:00;01:15;MW;0,092;0,072;0,376;1,968;2,508;0,840;6,928;0,256;42,572;50,596
09.06.2024;CEST;01:15;01:30;MW;0,000;0,000;0,000;0,280;0,280;31,608;19,448;0,320;103,340;154,716
09.06.2024;CEST;01:30;01:45;MW;0,000;0,000;0,000;0,000;0,000;3,888;37,296;0,672;270,952;312,808
09.06.2024;CEST;01:45;02:00;MW;0,000;0,000;0,000;0,000;0,000;9,508;27,540;0,908;151,444;189,400
09.06.2024;CEST;02:00;02:15;MW;0,000;0,000;0,000;0,000;0,000;3,216;29,276;0,940;258,696;292,128
09.06.2024;CEST;02:15;02:30;MW;0,000;0,000;0,000;0,000;0,000;2,296;25,992;0,668;138,976;167,932
09.06.2024;CEST;02:30;02:45;MW;12,132;30,956;8,348;52,928;104,364;0,000;1,548;0,000;3,552;5,100
09.06.2024;CEST;02:45;03:00;MW;7,424;9,440;3,948;41,632;62,444;0,000;0,072;0,000;2,416;2,488
09.06.2024;CEST;03:00;03:15;MW;6,016;16,720;4,160;46,132;73,028;0,000;0,000;0,000;1,884;1,884
09.06.2024;CEST;03:15;03:30;MW;10,800;35,848;7,460;33,236;87,344;0,000;0,000;0,000;0,944;0,944
09.06.2024;CEST;03:30;03:45;MW;7,696;11,344;6,500;72,064;97,604;0,000;0,000;0,000;1,296;1,296
09.06.2024;CEST;03:45;04:00;MW;0,000;0,032;0,000;0,084;0,116;0,660;16,120;0,916;110,620;128,316
09.06.2024;CEST;04:00;04:15;MW;0,000;0,044;0,000;0,000;0,044;15,808;2,204;0,148;54,364;72,524
09.06.2024;CEST;04:15;04:30;MW;0,000;0,112;0,000;0,056;0,168;26,428;0,000;0,576;76,124;103,128
09.06.2024;CEST;04:30;04:45;MW;0,000;0,000;0,000;0,788;0,788;26,684;0,000;0,400;44,440;71,524
09.06.2024;CEST;04:45;05:00;MW;0,000;0,000;0,000;0,136;0,136;12,680;0,060;0,272;89,876;102,888
09.06.2024;CEST;05:00;05:15;MW;0,000;0,468;0,000;3,024;3,492;2,536;0,044;0,000;20,996;23,576
09.06.2024;CEST;05:15;05:30;MW;0,000;0,000;0,000;2,688;2,688;1,396;0,000;0,000;9,500;10,896
09.06.2024;CEST;05:30;05:45;MW;0,204;0,212;0,000;1,596;2,012;1,768;0,000;0,104;15,064;16,936
09.06.2024;CEST;05:45;06:00;MW;0,000;0,000;0,000;0,000;0,000;29,208;3,796;1,588;188,348;222,940
09.06.2024;CEST;06:00;06:15;MW;0,000;0,000;0,000;0,000;0,000;33,160;16,688;3,124;435,948;488,920
09.06.2024;CEST;06:15;06:30;MW;0,000;0,000;0,000;0,000;0,000;32,184;30,516;3,524;458,204;524,428
09.06.2024;CEST;06:30;06:45;MW;0,000;0,000;0,000;0,000;0,000;27,800;0,716;0,704;246,880;276,100
09.06.2024;CEST;06:45;07:00;MW;4,136;1,440;0,000;4,760;10,336;14,508;0,000;0,240;84,472;99,220
09.06.2024;CEST;07:00;07:15;MW;15,868;14,984;1,224;16,864;48,940;4,696;1,112;0,160;54,288;60,256
09.06.2024;CEST;07:15;07:30;MW;22,824;8,228;0,584;45,140;76,776;4,260;2,116;0,168;8,368;14,912
09.06.2024;CEST;07:30;07:45;MW;0,000;0,000;0,000;0,000;0,000;25,616;29,636;2,280;129,900;187,432
09.06.2024;CEST;07:45;08:00;MW;0,000;0,000;0,000;0,000;0,000;27,144;34,392;3,908;248,604;314,048
09.06.2024;CEST;08:00;08:15;MW;3,032;22,384;1,948;72,516;99,880;3,648;4,412;0,304;27,276;35,640
09.06.2024;CEST;08:15;08:30;MW;18,236;3,500;1,324;79,708;102,768;32,644;18,284;4,508;172,616;228,052
09.06.2024;CEST;08:30;08:45;MW;0,000;0,000;0,000;0,096;0,096;2,420;24,780;7,828;232,804;267,832
09.06.2024;CEST;08:45;09:00;MW;0,000;0,000;0,000;0,008;0,008;1,568;25,324;10,960;122,732;160,584
09.06.2024;CEST;09:00;09:15;MW;0,424;0,276;0,112;6,528;7,340;13,304;24,080;5,692;150,264;193,340
09.06.2024;CEST;09:15;09:30;MW;1,520;3,896;0,864;49,720;56,000;3,576;44,184;9,264;216,024;273,048
09.06.2024;CEST;09:30;09:45;MW;0,000;0,000;0,000;0,000;0,000;1,664;38,352;9,904;320,356;370,276
09.06.2024;CEST;09:45;10:00;MW;0,000;0,000;0,000;0,000;0,000;1,564;70,232;14,140;487,056;572,992
09.06.2024;CEST;10:00;10:15;MW;0,000;0,000;0,000;0,000;0,000;3,948;46,340;11,268;368,904;430,460
09.06.2024;CEST;10:15;10:30;MW;0,000;0,000;0,000;0,000;0,000;1,784;43,028;9,528;347,312;401,652
09.06.2024;CEST;10:30;10:45;MW;0,000;0,000;0,000;0,000;0,000;1,836;71,480;14,452;504,056;591,824
09.06.2024;CEST;10:45;11:00;MW;0,000;0,000;0,000;0,000;0,000;6,168;76,212;17,204;611,972;711,556
09.06.2024;CEST;11:00;11:15;MW;0,000;0,000;0,000;0,000;0,000;4,096;62,908;13,624;529,668;610,296
09.06.2024;CEST;11:15;11:30;MW;0,000;0,000;0,000;0,000;0,000;2,848;57,728;10,208;393,220;464,004
09.06.2024;CEST;11:30;11:45;MW;0,000;0,000;0,000;0,636;0,636;1,032;15,868;1,128;19,044;37,072
09.06.2024;CEST;11:45;12:00;MW;0,000;0,000;0,000;0,700;0,700;0,604;43,268;9,148;232,272;285,292
09.06.2024;CEST;12:00;12:15;MW;0,000;0,000;0,000;0,688;0,688;5,184;22,800;3,076;105,956;137,016
09.06.2024;CEST;12:15;12:30;MW;0,000;0,000;0,000;1,400;1,400;10,720;26,788;3,388;25,856;66,752
09.06.2024;CEST;12:30;12:45;MW;0,012;0,072;0,000;0,348;0,432;18,148;18,928;7,148;82,580;126,804
09.06.2024;CEST;12:45;13:00;MW;0,000;0,000;0,000;0,000;0,000;32,944;45,728;22,664;380,208;481,544
09.06.2024;CEST;13:00;13:15;MW;0,000;0,000;0,000;0,000;0,000;32,340;71,016;31,980;223,160;358,496
09.06.2024;CEST;13:15;13:30;MW;0,000;0,000;0,000;0,000;0,000;49,312;52,812;36,644;206,012;344,780
09.06.2024;CEST;13:30;13:45;MW;0,000;0,000;0,000;0,096;0,096;19,268;24,236;12,916;82,016;138,436
09.06.2024;CEST;13:45;14:00;MW;0,000;0,000;0,000;0,532;0,532;13,708;27,064;7,852;17,176;65,800
09.06.2024;CEST;14:00;14:15;MW;0,000;0,000;0,000;0,000;0,000;25,088;32,424;19,296;203,812;280,620
09.06.2024;CEST;14:15;14:30;MW;0,000;0,000;0,000;0,000;0,000;25,044;32,200;17,460;185,752;260,456
09.06.2024;CEST;14:30;14:45;MW;0,000;0,000;0,000;0,000;0,000;15,884;18,936;10,436;36,536;81,792
09.06.2024;CEST;14:45;15:00;MW;0,040;0,000;0,000;0,020;0,060;10,396;16,892;3,412;24,056;54,756
09.06.2024;CEST;15:00;15:15;MW;0,000;0,000;0,000;0,000;0,000;26,628;33,000;14,756;366,644;441,028
09.06.2024;CEST;15:15;15:30;MW;0,000;0,000;0,000;0,092;0,092;37,292;21,680;8,188;113,376;180,536
09.06.2024;CEST;15:30;15:45;MW;5,052;2,388;0,252;6,032;13,724;3,712;6,060;0,504;13,816;24,092
09.06.2024;CEST;15:45;16:00;MW;2,056;1,724;0,000;0,168;3,948;23,836;22,652;9,320;200,456;256,264
09.06.2024;CEST;16:00;16:15;MW;0,000;0,000;0,000;0,284;0,284;2,308;23,368;11,176;194,216;231,068
09.06.2024;CEST;16:15;16:30;MW;0,000;0,000;0,000;2,016;2,016;0,232;2,104;0,152;5,252;7,740
09.06.2024;CEST;16:30;16:45;MW;0,000;0,000;0,000;2,540;2,540;0,464;8,028;3,012;30,452;41,956
09.06.2024;CEST;16:45;17:00;MW;0,000;0,000;0,000;0,172;0,172;3,016;25,724;11,780;216,404;256,924
09.06.2024;CEST;17:00;17:15;MW;0,000;0,000;0,000;1,284;1,284;1,396;20,052;11,488;134,012;166,948
09.06.2024;CEST;17:15;17:30;MW;32,084;6,608;0,720;36,496;75,908;0,844;8,572;3,112;22,552;35,080
09.06.2024;CEST;17:30;17:45;MW;28,364;12,332;0,456;40,620;81,772;0,500;12,788;4,340;117,172;134,800
09.06.2024;CEST;17:45;18:00;MW;84,852;33,420;1,524;96,924;216,720;0,000;0,000;0,016;0,888;0,904
09.06.2024;CEST;18:00;18:15;MW;47,468;20,396;0,716;55,500;124,080;0,924;4,000;2,136;36,120;43,180
09.06.2024;CEST;18:15;18:30;MW;90,024;28,960;1,656;161,716;282,356;0,000;0,000;0,000;1,488;1,488
09.06.2024;CEST;18:30;18:45;MW;168,708;50,800;2,768;352,824;575,100;0,000;0,000;0,000;0,000;0,000
09.06.2024;CEST;18:45;19:00;MW;268,452;60,976;4,220;812,032;1145,680;0,000;0,000;0,000;0,000;0,000
09.06.2024;CEST;19:00;19:15;MW;61,028;25,804;0,572;129,596;217,000;0,000;0,000;0,000;1,192;1,192
09.06.2024;CEST;19:15;19:30;MW;5,748;6,328;0,012;5,904;17,992;0,532;12,192;5,112;88,116;105,952
09.06.2024;CEST;19:30;19:45;MW;0,060;2,212;0,000;1,456;3,728;16,264;8,656;6,376;83,640;114,936
09.06.2024;CEST;19:45;20:00;MW;35,688;19,928;1,932;33,272;90,820;0,144;0,036;0,004;4,272;4,456
09.06.2024;CEST;20:00;20:15;MW;2,896;32,460;3,436;200,752;239,544;1,860;0,000;0,000;0,040;1,900
09.06.2024;CEST;20:15;20:30;MW;22,168;32,164;5,432;492,988;552,752;0,000;0,000;0,000;0,000;0,000
09.06.2024;CEST;20:30;20:45;MW;14,624;56,636;5,700;591,936;668,896;0,000;0,000;0,000;0,000;0,000
09.06.2024;CEST;20:45;21:00;MW;0,016;41,552;3,308;240,960;285,836;0,000;0,000;0,000;0,000;0,000
09.06.2024;CEST;21:00;21:15;MW;0,000;4,036;0,576;10,856;15,468;4,276;0,000;0,000;5,704;9,980
09.06.2024;CEST;21:15;21:30;MW;0,000;0,000;0,000;0,072;0,072;57,096;0,804;0,000;21,380;79,280
09.06.2024;CEST;21:30;21:45;MW;0,000;13,328;2,296;153,696;169,320;9,704;0,640;0,000;4,936;15,280
09.06.2024;CEST;21:45;22:00;MW;18,792;45,388;4,664;267,472;336,316;0,000;0,000;0,000;0,032;0,032
09.06.2024;CEST;22:00;22:15;MW;59,480;88,116;3,148;273,444;424,188;0,000;0,000;0,000;0,012;0,012
09.06.2024;CEST;22:15;22:30;MW;3,216;19,108;3,580;271,224;297,128;0,000;0,000;0,000;0,000;0,000
09.06.2024;CEST;22:30;22:45;MW;0,280;40,152;3,308;207,420;251,160;0,000;0,000;0,000;0,000;0,000
09.06.2024;CEST;22:45;23:00;MW;0,000;13,952;1,436;12,260;27,648;0,000;0,000;0,000;5,344;5,344
09.06.2024;CEST;23:00;23:15;MW;0,000;19,680;4,140;338,960;362,780;0,000;0,000;0,000;0,000;0,000
09.06.2024;CEST;23:15;23:30;MW;0,304;16,720;4,356;171,944;193,324;0,000;0,000;0,000;0,164;0,164
09.06.2024;CEST;23:30;23:45;MW;0,000;2,252;0,824;10,484;13,560;0,156;0,000;0,000;4,020;4,176
09.06.2024;CEST;23:45;00:00;MW;0,000;0,000;0,000;1,968;1,968;4,900;1,044;0,004;25,264;31,212
10.06.2024;CEST;00:00;00:15;MW;59,732;33,228;3,444;222,852;319,256;5,552;1,260;0,120;17,520;24,452
10.06.2024;CEST;00:15;00:30;MW;0,000;10,584;0,812;9,880;21,276;0,032;0,000;0,000;0,784;0,816
10.06.2024;CEST;00:30;00:45;MW;0,000;11,660;1,392;60,356;73,408;23,648;0,000;0,000;26,500;50,148
10.06.2024;CEST;00:45;01:00;MW;0,000;0,000;0,000;2,344;2,344;19,424;0,000;0,236;74,776;94,436
